signal,method,sample_idx,value
vib_normal_0hp,IMP_INTERP_ERROR,378,-0.034074
vib_normal_0hp,IMP_INTERP_ERROR,379,-0.019193
vib_normal_0hp,IMP_INTERP_ERROR,380,-0.0228435
vib_normal_0hp,IMP_INTERP_ERROR,381,-0.026494
vib_normal_0hp,IMP_INTERP_ERROR,382,-0.008553
vib_normal_0hp,IMP_INTERP_ERROR,383,0.029728
vib_normal_0hp,IMP_INTERP_ERROR,384,0.068009
vib_normal_0hp,IMP_INTERP_ERROR,385,0.0397763
vib_normal_0hp,IMP_INTERP_ERROR,386,0.0115437
vib_normal_0hp,IMP_INTERP_ERROR,387,-0.016689
vib_normal_0hp,IMP_INTERP_ERROR,388,0.0086055
vib_normal_0hp,IMP_INTERP_ERROR,389,0.0339
vib_normal_0hp,IMP_INTERP_ERROR,390,0.0591945
vib_normal_0hp,IMP_INTERP_ERROR,391,0.084489
vib_normal_0hp,IMP_INTERP_ERROR,392,0.076979
vib_normal_0hp,IMP_INTERP_ERROR,393,0.069469
vib_normal_0hp,IMP_INTERP_ERROR,394,0.0868885
vib_normal_0hp,IMP_INTERP_ERROR,395,0.104308
vib_normal_0hp,IMP_INTERP_ERROR,396,0.077396
vib_normal_0hp,IMP_INTERP_ERROR,397,0.0167935
vib_normal_0hp,IMP_INTERP_ERROR,398,-0.043809
vib_normal_0hp,IMP_INTERP_ERROR,399,-0.061333
vib_normal_0hp,IMP_INTERP_ERROR,400,-0.0283715
vib_normal_0hp,IMP_INTERP_ERROR,401,0.00459
vib_normal_0hp,IMP_INTERP_ERROR,402,0.009492
vib_normal_0hp,IMP_INTERP_ERROR,403,0.014394
vib_normal_0hp,IMP_INTERP_ERROR,404,-0.005424
vib_normal_0hp,IMP_INTERP_ERROR,405,-0.025242
vib_normal_0hp,IMP_INTERP_ERROR,406,-0.001252
vib_normal_0hp,IMP_INTERP_ERROR,407,-0.017211
vib_normal_0hp,IMP_INTERP_ERROR,408,-0.03317
vib_normal_0hp,IMP_INTERP_ERROR,409,-0.073224
vib_normal_0hp,IMP_INTERP_ERROR,410,-0.081986
vib_normal_0hp,IMP_INTERP_ERROR,411,-0.0470777
vib_normal_0hp,IMP_INTERP_ERROR,412,-0.0121693
vib_normal_0hp,IMP_INTERP_ERROR,413,0.022739
vib_normal_0hp,IMP_INTERP_ERROR,414,-0.002434
vib_normal_0hp,IMP_INTERP_ERROR,415,-0.027607
vib_normal_0hp,IMP_INTERP_ERROR,416,-0.05278
vib_normal_0hp,IMP_INTERP_ERROR,417,-0.0319185
vib_normal_0hp,IMP_INTERP_ERROR,418,-0.011057
vib_normal_0hp,IMP_INTERP_ERROR,419,-0.011961
vib_normal_0hp,IMP_INTERP_ERROR,420,-0.012865
vib_normal_0hp,IMP_INTERP_ERROR,421,-0.013769
vib_normal_0hp,IMP_INTERP_ERROR,422,0.032544
vib_normal_0hp,IMP_INTERP_ERROR,423,0.078857
vib_normal_0hp,IMP_INTERP_ERROR,424,0.0900175
vib_normal_0hp,IMP_INTERP_ERROR,425,0.101178
vib_normal_0hp,IMP_INTERP_ERROR,426,0.0689123
vib_normal_0hp,IMP_INTERP_ERROR,427,0.0366467
vib_normal_0hp,IMP_INTERP_ERROR,428,0.004381
vib_normal_0hp,IMP_INTERP_ERROR,429,0.023678
vib_normal_0hp,IMP_INTERP_ERROR,430,0.042975
vib_normal_0hp,IMP_INTERP_ERROR,431,0.0239213
vib_normal_0hp,IMP_INTERP_ERROR,432,0.00486767
vib_normal_0hp,IMP_INTERP_ERROR,433,-0.014186
vib_normal_0hp,IMP_INTERP_ERROR,434,0.003025
vib_normal_0hp,IMP_INTERP_ERROR,435,0.020236
vib_normal_0hp,IMP_INTERP_ERROR,436,0.00146
vib_normal_0hp,IMP_INTERP_ERROR,437,-0.0493375
vib_normal_0hp,IMP_INTERP_ERROR,438,-0.100135
vib_normal_0hp,IMP_INTERP_ERROR,439,-0.124126
vib_normal_0hp,IMP_INTERP_ERROR,440,-0.098675
vib_normal_0hp,IMP_INTERP_ERROR,441,-0.073224
vib_normal_0hp,IMP_INTERP_ERROR,442,-0.047773
vib_normal_0hp,IMP_INTERP_ERROR,443,-0.0570565
vib_normal_0hp,IMP_INTERP_ERROR,444,-0.06634
vib_normal_0hp,IMP_INTERP_ERROR,445,-0.0529887
vib_normal_0hp,IMP_INTERP_ERROR,446,-0.0396373
vib_normal_0hp,IMP_INTERP_ERROR,447,-0.026286
vib_normal_0hp,IMP_INTERP_ERROR,448,-0.050068
vib_normal_0hp,IMP_INTERP_ERROR,449,-0.108272
vib_normal_0hp,IMP_INTERP_ERROR,450,-0.166475
vib_normal_0hp,IMP_INTERP_ERROR,451,-0.179826
vib_normal_0hp,IMP_INTERP_ERROR,452,-0.146418
vib_normal_0hp,IMP_INTERP_ERROR,453,-0.11301
vib_normal_0hp,IMP_INTERP_ERROR,454,-0.0796016
vib_normal_0hp,IMP_INTERP_ERROR,455,-0.0461934
vib_normal_0hp,IMP_INTERP_ERROR,456,-0.0127853
vib_normal_0hp,IMP_INTERP_ERROR,457,0.0206229
vib_normal_0hp,IMP_INTERP_ERROR,458,0.054031
vib_normal_0hp,IMP_INTERP_ERROR,459,0.064045
vib_normal_0hp,IMP_INTERP_ERROR,460,-0.005111
vib_normal_0hp,IMP_INTERP_ERROR,461,-0.074267
vib_normal_0hp,IMP_INTERP_ERROR,462,-0.109732
vib_normal_0hp,IMP_INTERP_ERROR,463,-0.108689
vib_normal_0hp,IMP_INTERP_ERROR,464,-0.074789
vib_normal_0hp,IMP_INTERP_ERROR,465,-0.040889
vib_normal_0hp,IMP_INTERP_ERROR,466,-0.006989
vib_normal_0hp,IMP_INTERP_ERROR,467,0.026911
vib_normal_0hp,IMP_INTERP_ERROR,468,0.060811
vib_normal_0hp,IMP_INTERP_ERROR,469,0.094711
vib_normal_0hp,IMP_INTERP_ERROR,470,0.0816725
vib_normal_0hp,IMP_INTERP_ERROR,471,0.068634
vib_normal_0hp,IMP_INTERP_ERROR,472,0.02107
vib_normal_0hp,IMP_INTERP_ERROR,473,-0.026494
vib_normal_0hp,IMP_INTERP_ERROR,474,-0.014394
vib_normal_0hp,IMP_INTERP_ERROR,475,0.0254515
vib_normal_0hp,IMP_INTERP_ERROR,476,0.065297
vib_normal_0hp,IMP_INTERP_ERROR,477,0.0781894
vib_normal_0hp,IMP_INTERP_ERROR,478,0.0910818
vib_normal_0hp,IMP_INTERP_ERROR,479,0.103974
vib_normal_0hp,IMP_INTERP_ERROR,480,0.116867
vib_normal_0hp,IMP_INTERP_ERROR,481,0.129759
vib_normal_0hp,IMP_INTERP_ERROR,482,0.110358
vib_normal_0hp,IMP_INTERP_ERROR,483,0.061229
vib_normal_0hp,IMP_INTERP_ERROR,484,0.0121
vib_normal_0hp,IMP_INTERP_ERROR,485,-0.010431
vib_normal_0hp,IMP_INTERP_ERROR,486,0.02333
vib_normal_0hp,IMP_INTERP_ERROR,487,0.057091
vib_normal_0hp,IMP_INTERP_ERROR,488,0.090852
vib_normal_0hp,IMP_INTERP_ERROR,489,0.124613
vib_normal_0hp,IMP_INTERP_ERROR,490,0.158374
vib_normal_0hp,IMP_INTERP_ERROR,491,0.192135
vib_normal_0hp,IMP_INTERP_ERROR,492,0.172108
vib_normal_0hp,IMP_INTERP_ERROR,493,0.152081
vib_normal_0hp,IMP_INTERP_ERROR,494,0.0784395
vib_normal_0hp,IMP_INTERP_ERROR,495,0.004798
vib_normal_0hp,IMP_INTERP_ERROR,496,-0.037134
vib_normal_0hp,IMP_INTERP_ERROR,497,-0.041723
vib_normal_0hp,IMP_INTERP_ERROR,498,0.0002085
vib_normal_0hp,IMP_INTERP_ERROR,499,0.04214
vib_normal_0hp,IMP_INTERP_ERROR,500,0.0613327
vib_normal_0hp,IMP_INTERP_ERROR,501,0.0805255
vib_normal_0hp,IMP_INTERP_ERROR,502,0.0997183
vib_normal_0hp,IMP_INTERP_ERROR,503,0.118911
vib_normal_0hp,IMP_INTERP_ERROR,504,0.110566
vib_normal_0hp,IMP_INTERP_ERROR,505,0.055561
vib_normal_0hp,IMP_INTERP_ERROR,506,0.000556
vib_normal_0hp,IMP_INTERP_ERROR,507,-0.054449
vib_normal_0hp,IMP_INTERP_ERROR,508,-0.051528
vib_normal_0hp,IMP_INTERP_ERROR,509,-0.048607
vib_normal_0hp,IMP_INTERP_ERROR,510,0.000313
vib_normal_0hp,IMP_INTERP_ERROR,511,0.049233
vib_normal_0hp,IMP_INTERP_ERROR,512,0.072911
vib_normal_0hp,IMP_INTERP_ERROR,513,0.096589
vib_normal_0hp,IMP_INTERP_ERROR,514,0.090226
vib_normal_0hp,IMP_INTERP_ERROR,515,0.083863
vib_normal_0hp,IMP_INTERP_ERROR,516,0.0246163
vib_normal_0hp,IMP_INTERP_ERROR,517,-0.0346303
vib_normal_0hp,IMP_INTERP_ERROR,518,-0.093877
vib_normal_0hp,IMP_INTERP_ERROR,519,-0.117659
vib_normal_0hp,IMP_INTERP_ERROR,520,-0.089496
vib_normal_0hp,IMP_INTERP_ERROR,521,-0.0222523
vib_normal_0hp,IMP_INTERP_ERROR,522,0.0449913
vib_normal_0hp,IMP_INTERP_ERROR,523,0.112235
vib_normal_0hp,IMP_INTERP_ERROR,524,0.141024
vib_normal_0hp,IMP_INTERP_ERROR,525,0.169813
vib_normal_0hp,IMP_INTERP_ERROR,526,0.162929
vib_normal_0hp,IMP_INTERP_ERROR,527,0.108897
vib_normal_0hp,IMP_INTERP_ERROR,528,0.013247
vib_normal_0hp,IMP_INTERP_ERROR,529,-0.082403
vib_normal_0hp,IMP_INTERP_ERROR,530,-0.139146
vib_normal_0hp,IMP_INTERP_ERROR,531,-0.13706
vib_normal_0hp,IMP_INTERP_ERROR,532,-0.0946067
vib_normal_0hp,IMP_INTERP_ERROR,533,-0.0521535
vib_normal_0hp,IMP_INTERP_ERROR,534,-0.00970025
vib_normal_0hp,IMP_INTERP_ERROR,535,0.032753
vib_normal_0hp,IMP_INTERP_ERROR,536,0.040889
vib_normal_0hp,IMP_INTERP_ERROR,537,0.049025
vib_normal_0hp,IMP_INTERP_ERROR,538,0.057161
vib_normal_0hp,IMP_INTERP_ERROR,539,-0.00458933
vib_normal_0hp,IMP_INTERP_ERROR,540,-0.0663397
vib_normal_0hp,IMP_INTERP_ERROR,541,-0.12809
vib_normal_0hp,IMP_INTERP_ERROR,542,-0.159382
vib_normal_0hp,IMP_INTERP_ERROR,543,-0.14457
vib_normal_0hp,IMP_INTERP_ERROR,544,-0.0848367
vib_normal_0hp,IMP_INTERP_ERROR,545,-0.0251033
vib_normal_0hp,IMP_INTERP_ERROR,546,0.03463
vib_normal_0hp,IMP_INTERP_ERROR,547,0.0633493
vib_normal_0hp,IMP_INTERP_ERROR,548,0.0920687
vib_normal_0hp,IMP_INTERP_ERROR,549,0.120788
vib_normal_0hp,IMP_INTERP_ERROR,550,0.092834
vib_normal_0hp,IMP_INTERP_ERROR,551,0.0148117
vib_normal_0hp,IMP_INTERP_ERROR,552,-0.0632107
vib_normal_0hp,IMP_INTERP_ERROR,553,-0.141233
vib_normal_0hp,IMP_INTERP_ERROR,554,-0.123813
vib_normal_0hp,IMP_INTERP_ERROR,555,-0.106394
vib_normal_0hp,IMP_INTERP_ERROR,556,-0.0428185
vib_normal_0hp,IMP_INTERP_ERROR,557,0.020757
vib_normal_0hp,IMP_INTERP_ERROR,558,0.0843325
vib_normal_0hp,IMP_INTERP_ERROR,559,0.147908
vib_normal_0hp,IMP_INTERP_ERROR,560,0.157504
vib_normal_0hp,IMP_INTERP_ERROR,561,0.167101
vib_normal_0hp,IMP_INTERP_ERROR,562,0.0945723
vib_normal_0hp,IMP_INTERP_ERROR,563,0.0220437
vib_normal_0hp,IMP_INTERP_ERROR,564,-0.050485
vib_normal_0hp,IMP_INTERP_ERROR,565,-0.074893
vib_normal_0hp,IMP_INTERP_ERROR,566,-0.0516325
vib_normal_0hp,IMP_INTERP_ERROR,567,-0.028372
vib_normal_0hp,IMP_INTERP_ERROR,568,0.0140815
vib_normal_0hp,IMP_INTERP_ERROR,569,0.056535
vib_normal_0hp,IMP_INTERP_ERROR,570,0.070999
vib_normal_0hp,IMP_INTERP_ERROR,571,0.085463
vib_normal_0hp,IMP_INTERP_ERROR,572,0.099927
vib_normal_0hp,IMP_INTERP_ERROR,573,0.044922
vib_normal_0hp,IMP_INTERP_ERROR,574,-0.010083
vib_normal_0hp,IMP_INTERP_ERROR,575,-0.065088
vib_normal_0hp,IMP_INTERP_ERROR,576,-0.074684
vib_normal_0hp,IMP_INTERP_ERROR,577,-0.0550745
vib_normal_0hp,IMP_INTERP_ERROR,578,-0.035465
vib_normal_0hp,IMP_INTERP_ERROR,579,0.00730125
vib_normal_0hp,IMP_INTERP_ERROR,580,0.0500675
vib_normal_0hp,IMP_INTERP_ERROR,581,0.0928337
vib_normal_0hp,IMP_INTERP_ERROR,582,0.1356
vib_normal_0hp,IMP_INTERP_ERROR,583,0.135078
vib_normal_0hp,IMP_INTERP_ERROR,584,0.134557
vib_normal_0hp,IMP_INTERP_ERROR,585,0.0844893
vib_normal_0hp,IMP_INTERP_ERROR,586,0.0344217
vib_normal_0hp,IMP_INTERP_ERROR,587,-0.015646
vib_normal_0hp,IMP_INTERP_ERROR,588,-0.022948
vib_normal_0hp,IMP_INTERP_ERROR,589,-0.00438125
vib_normal_0hp,IMP_INTERP_ERROR,590,0.0141855
vib_normal_0hp,IMP_INTERP_ERROR,591,0.0327522
vib_normal_0hp,IMP_INTERP_ERROR,592,0.051319
vib_normal_0hp,IMP_INTERP_ERROR,593,0.0860535
vib_normal_0hp,IMP_INTERP_ERROR,594,0.120788
vib_normal_0hp,IMP_INTERP_ERROR,595,0.102743
vib_normal_0hp,IMP_INTERP_ERROR,596,0.084698
vib_normal_0hp,IMP_INTERP_ERROR,597,0.020966
vib_normal_0hp,IMP_INTERP_ERROR,598,-0.042766
vib_normal_0hp,IMP_INTERP_ERROR,599,-0.061124
vib_normal_0hp,IMP_INTERP_ERROR,600,-0.0294145
vib_normal_0hp,IMP_INTERP_ERROR,601,0.002295
vib_normal_0hp,IMP_INTERP_ERROR,602,0.011182
vib_normal_0hp,IMP_INTERP_ERROR,603,0.020069
vib_normal_0hp,IMP_INTERP_ERROR,604,0.028956
vib_normal_0hp,IMP_INTERP_ERROR,605,0.037843
vib_normal_0hp,IMP_INTERP_ERROR,606,0.04673
vib_normal_0hp,IMP_INTERP_ERROR,607,0.00719725
vib_normal_0hp,IMP_INTERP_ERROR,608,-0.0323355
vib_normal_0hp,IMP_INTERP_ERROR,609,-0.0718682
vib_normal_0hp,IMP_INTERP_ERROR,610,-0.111401
vib_normal_0hp,IMP_INTERP_ERROR,611,-0.0820557
vib_normal_0hp,IMP_INTERP_ERROR,612,-0.0527103
vib_normal_0hp,IMP_INTERP_ERROR,613,-0.023365
vib_normal_0hp,IMP_INTERP_ERROR,614,-0.012517
vib_normal_0hp,IMP_INTERP_ERROR,615,-0.001669
vib_normal_0hp,IMP_INTERP_ERROR,616,0.029971
vib_normal_0hp,IMP_INTERP_ERROR,617,0.061611
vib_normal_0hp,IMP_INTERP_ERROR,618,0.093251
vib_normal_0hp,IMP_INTERP_ERROR,619,0.061124
vib_normal_0hp,IMP_INTERP_ERROR,620,-0.009388
vib_normal_0hp,IMP_INTERP_ERROR,621,-0.020549
vib_normal_0hp,IMP_INTERP_ERROR,622,-0.03171
vib_normal_0hp,IMP_INTERP_ERROR,623,0.003442
vib_normal_0hp,IMP_INTERP_ERROR,624,0.038594
vib_normal_0hp,IMP_INTERP_ERROR,625,0.0504016
vib_normal_0hp,IMP_INTERP_ERROR,626,0.0622092
vib_normal_0hp,IMP_INTERP_ERROR,627,0.0740168
vib_normal_0hp,IMP_INTERP_ERROR,628,0.0858244
vib_normal_0hp,IMP_INTERP_ERROR,629,0.097632
vib_normal_0hp,IMP_INTERP_ERROR,630,0.073224
vib_normal_0hp,IMP_INTERP_ERROR,631,0.0053195
vib_normal_0hp,IMP_INTERP_ERROR,632,-0.062585
vib_normal_0hp,IMP_INTERP_ERROR,633,-0.086367
vib_normal_0hp,IMP_INTERP_ERROR,634,-0.0528493
vib_normal_0hp,IMP_INTERP_ERROR,635,-0.0193317
vib_normal_0hp,IMP_INTERP_ERROR,636,0.014186
vib_normal_0hp,IMP_INTERP_ERROR,637,0.0267864
vib_normal_0hp,IMP_INTERP_ERROR,638,0.0393868
vib_normal_0hp,IMP_INTERP_ERROR,639,0.0519872
vib_normal_0hp,IMP_INTERP_ERROR,640,0.0645876
vib_normal_0hp,IMP_INTERP_ERROR,641,0.077188
vib_normal_0hp,IMP_INTERP_ERROR,642,0.0300407
vib_normal_0hp,IMP_INTERP_ERROR,643,-0.0171067
vib_normal_0hp,IMP_INTERP_ERROR,644,-0.064254
vib_normal_0hp,IMP_INTERP_ERROR,645,-0.061375
vib_normal_0hp,IMP_INTERP_ERROR,646,-0.058496
vib_normal_0hp,IMP_INTERP_ERROR,647,-0.055617
vib_normal_0hp,IMP_INTERP_ERROR,648,-0.052738
vib_normal_0hp,IMP_INTERP_ERROR,649,-0.049859
vib_normal_0hp,IMP_INTERP_ERROR,650,-0.0118388
vib_normal_0hp,IMP_INTERP_ERROR,651,0.0261815
vib_normal_0hp,IMP_INTERP_ERROR,652,0.0642017
vib_normal_0hp,IMP_INTERP_ERROR,653,0.102222
vib_normal_0hp,IMP_INTERP_ERROR,654,0.0623067
vib_normal_0hp,IMP_INTERP_ERROR,655,0.0223913
vib_normal_0hp,IMP_INTERP_ERROR,656,-0.017524
vib_normal_0hp,IMP_INTERP_ERROR,657,-0.0041726
vib_normal_0hp,IMP_INTERP_ERROR,658,0.0091788
vib_normal_0hp,IMP_INTERP_ERROR,659,0.0225302
vib_normal_0hp,IMP_INTERP_ERROR,660,0.0358816
vib_normal_0hp,IMP_INTERP_ERROR,661,0.049233
vib_normal_0hp,IMP_INTERP_ERROR,662,0.101491
vib_normal_0hp,IMP_INTERP_ERROR,663,0.15375
vib_normal_0hp,IMP_INTERP_ERROR,664,0.174402
vib_normal_0hp,IMP_INTERP_ERROR,665,0.12809
vib_normal_0hp,IMP_INTERP_ERROR,666,0.039324
vib_normal_0hp,IMP_INTERP_ERROR,667,-0.049442
vib_normal_0hp,IMP_INTERP_ERROR,668,-0.082612
vib_normal_0hp,IMP_INTERP_ERROR,669,-0.0698863
vib_normal_0hp,IMP_INTERP_ERROR,670,-0.0571607
vib_normal_0hp,IMP_INTERP_ERROR,671,-0.044435
vib_normal_0hp,IMP_INTERP_ERROR,672,-0.004068
vib_normal_0hp,IMP_INTERP_ERROR,673,0.036299
vib_normal_0hp,IMP_INTERP_ERROR,674,0.076666
vib_normal_0hp,IMP_INTERP_ERROR,675,0.117033
vib_normal_0hp,IMP_INTERP_ERROR,676,0.09346
vib_normal_0hp,IMP_INTERP_ERROR,677,0.0291367
vib_normal_0hp,IMP_INTERP_ERROR,678,-0.0351867
vib_normal_0hp,IMP_INTERP_ERROR,679,-0.09951
vib_normal_0hp,IMP_INTERP_ERROR,680,-0.0865235
vib_normal_0hp,IMP_INTERP_ERROR,681,-0.073537
vib_normal_0hp,IMP_INTERP_ERROR,682,-0.0605505
vib_normal_0hp,IMP_INTERP_ERROR,683,-0.047564
vib_normal_0hp,IMP_INTERP_ERROR,684,-0.00305933
vib_normal_0hp,IMP_INTERP_ERROR,685,0.0414453
vib_normal_0hp,IMP_INTERP_ERROR,686,0.08595
vib_normal_0hp,IMP_INTERP_ERROR,687,0.090748
vib_normal_0hp,IMP_INTERP_ERROR,688,0.0546573
vib_normal_0hp,IMP_INTERP_ERROR,689,0.0185667
vib_normal_0hp,IMP_INTERP_ERROR,690,-0.017524
vib_normal_0hp,IMP_INTERP_ERROR,691,-0.014812
vib_normal_0hp,IMP_INTERP_ERROR,692,-0.0121
vib_normal_0hp,IMP_INTERP_ERROR,693,-0.009388
vib_normal_0hp,IMP_INTERP_ERROR,694,-0.006676
vib_normal_0hp,IMP_INTERP_ERROR,695,0.0222175
vib_normal_0hp,IMP_INTERP_ERROR,696,0.051111
vib_normal_0hp,IMP_INTERP_ERROR,697,0.101596
vib_normal_0hp,IMP_INTERP_ERROR,698,0.152081
vib_normal_0hp,IMP_INTERP_ERROR,699,0.139146
vib_normal_0hp,IMP_INTERP_ERROR,700,0.0761443
vib_normal_0hp,IMP_INTERP_ERROR,701,0.0131427
vib_normal_0hp,IMP_INTERP_ERROR,702,-0.049859
vib_normal_0hp,IMP_INTERP_ERROR,703,-0.065505
vib_normal_0hp,IMP_INTERP_ERROR,704,-0.081151
vib_normal_0hp,IMP_INTERP_ERROR,705,-0.0737107
vib_normal_0hp,IMP_INTERP_ERROR,706,-0.0662703
vib_normal_0hp,IMP_INTERP_ERROR,707,-0.05883
vib_normal_0hp,IMP_INTERP_ERROR,708,0.002399
vib_normal_0hp,IMP_INTERP_ERROR,709,0.063628
vib_normal_0hp,IMP_INTERP_ERROR,710,0.081777
vib_normal_0hp,IMP_INTERP_ERROR,711,0.0371333
vib_normal_0hp,IMP_INTERP_ERROR,712,-0.00751033
vib_normal_0hp,IMP_INTERP_ERROR,713,-0.052154
vib_normal_0hp,IMP_INTERP_ERROR,714,-0.061333
vib_normal_0hp,IMP_INTERP_ERROR,715,-0.070512
vib_normal_0hp,IMP_INTERP_ERROR,716,-0.079691
vib_normal_0hp,IMP_INTERP_ERROR,717,-0.058308
vib_normal_0hp,IMP_INTERP_ERROR,718,-0.036925
vib_normal_0hp,IMP_INTERP_ERROR,719,0.0131425
vib_normal_0hp,IMP_INTERP_ERROR,720,0.06321
vib_normal_0hp,IMP_INTERP_ERROR,721,0.068634
vib_normal_0hp,IMP_INTERP_ERROR,722,0.074058
vib_normal_0hp,IMP_INTERP_ERROR,723,0.029623
vib_normal_0hp,IMP_INTERP_ERROR,724,-0.014812
vib_normal_0hp,IMP_INTERP_ERROR,725,-0.015855
vib_normal_0hp,IMP_INTERP_ERROR,726,-0.016898
vib_normal_0hp,IMP_INTERP_ERROR,727,-0.017941
vib_normal_0hp,IMP_INTERP_ERROR,728,-0.018984
vib_normal_0hp,IMP_INTERP_ERROR,729,-0.020027
vib_normal_0hp,IMP_INTERP_ERROR,730,-0.00278133
vib_normal_0hp,IMP_INTERP_ERROR,731,0.0144643
vib_normal_0hp,IMP_INTERP_ERROR,732,0.03171
vib_normal_0hp,IMP_INTERP_ERROR,733,0.017524
vib_normal_0hp,IMP_INTERP_ERROR,734,0.003338
vib_normal_0hp,IMP_INTERP_ERROR,735,-0.010848
vib_normal_0hp,IMP_INTERP_ERROR,736,-0.025034
vib_normal_0hp,IMP_INTERP_ERROR,737,-0.0269532
vib_normal_0hp,IMP_INTERP_ERROR,738,-0.0288724
vib_normal_0hp,IMP_INTERP_ERROR,739,-0.0307916
vib_normal_0hp,IMP_INTERP_ERROR,740,-0.0327108
vib_normal_0hp,IMP_INTERP_ERROR,741,-0.03463
vib_normal_0hp,IMP_INTERP_ERROR,742,-0.003129
vib_normal_0hp,IMP_INTERP_ERROR,743,0.028372
vib_normal_0hp,IMP_INTERP_ERROR,744,0.059873
vib_normal_0hp,IMP_INTERP_ERROR,745,0.043653
vib_normal_0hp,IMP_INTERP_ERROR,746,0.027433
vib_normal_0hp,IMP_INTERP_ERROR,747,0.011213
vib_normal_0hp,IMP_INTERP_ERROR,748,-0.005007
vib_normal_0hp,IMP_INTERP_ERROR,749,-0.0105352
vib_normal_0hp,IMP_INTERP_ERROR,750,-0.0160635
vib_normal_0hp,IMP_INTERP_ERROR,751,-0.0215917
vib_normal_0hp,IMP_INTERP_ERROR,752,-0.02712
vib_normal_0hp,IMP_INTERP_ERROR,753,-0.003546
vib_normal_0hp,IMP_INTERP_ERROR,754,0.05351
vib_normal_0hp,IMP_INTERP_ERROR,755,0.110566
vib_normal_0hp,IMP_INTERP_ERROR,756,0.113278
vib_normal_0hp,IMP_INTERP_ERROR,757,0.0710335
vib_normal_0hp,IMP_INTERP_ERROR,758,0.028789
vib_normal_0hp,IMP_INTERP_ERROR,759,0.0344217
vib_normal_0hp,IMP_INTERP_ERROR,760,0.0400543
vib_normal_0hp,IMP_INTERP_ERROR,761,0.045687
vib_normal_0hp,IMP_INTERP_ERROR,762,0.024721
vib_normal_0hp,IMP_INTERP_ERROR,763,0.003755
vib_normal_0hp,IMP_INTERP_ERROR,764,0.0275373
vib_normal_0hp,IMP_INTERP_ERROR,765,0.0513197
vib_normal_0hp,IMP_INTERP_ERROR,766,0.075102
vib_normal_0hp,IMP_INTERP_ERROR,767,0.0562742
vib_normal_0hp,IMP_INTERP_ERROR,768,0.0374465
vib_normal_0hp,IMP_INTERP_ERROR,769,0.0186188
vib_normal_0hp,IMP_INTERP_ERROR,770,-0.000209
vib_normal_0hp,IMP_INTERP_ERROR,771,0.00194667
vib_normal_0hp,IMP_INTERP_ERROR,772,0.00410233
vib_normal_0hp,IMP_INTERP_ERROR,773,0.006258
vib_normal_0hp,IMP_INTERP_ERROR,774,-0.010744
vib_normal_0hp,IMP_INTERP_ERROR,775,-0.027746
vib_normal_0hp,IMP_INTERP_ERROR,776,-0.00563267
vib_normal_0hp,IMP_INTERP_ERROR,777,0.0164807
vib_normal_0hp,IMP_INTERP_ERROR,778,0.038594
vib_normal_0hp,IMP_INTERP_ERROR,779,0.0221133
vib_normal_0hp,IMP_INTERP_ERROR,780,0.0056325
vib_normal_0hp,IMP_INTERP_ERROR,781,-0.0108483
vib_normal_0hp,IMP_INTERP_ERROR,782,-0.027329
vib_normal_0hp,IMP_INTERP_ERROR,783,-0.0142557
vib_normal_0hp,IMP_INTERP_ERROR,784,-0.00118233
vib_normal_0hp,IMP_INTERP_ERROR,785,0.011891
vib_normal_0hp,IMP_INTERP_ERROR,786,-0.0028165
vib_normal_0hp,IMP_INTERP_ERROR,787,-0.017524
vib_normal_0hp,IMP_INTERP_ERROR,788,0.00973533
vib_normal_0hp,IMP_INTERP_ERROR,789,0.0369947
vib_normal_0hp,IMP_INTERP_ERROR,790,0.064254
vib_normal_0hp,IMP_INTERP_ERROR,791,0.0386463
vib_normal_0hp,IMP_INTERP_ERROR,792,0.0130385
vib_normal_0hp,IMP_INTERP_ERROR,793,-0.0125693
vib_normal_0hp,IMP_INTERP_ERROR,794,-0.038177
vib_normal_0hp,IMP_INTERP_ERROR,795,-0.0433923
vib_normal_0hp,IMP_INTERP_ERROR,796,-0.0486075
vib_normal_0hp,IMP_INTERP_ERROR,797,-0.0538228
vib_normal_0hp,IMP_INTERP_ERROR,798,-0.059038
vib_normal_0hp,IMP_INTERP_ERROR,799,-0.032544
vib_normal_0hp,IMP_INTERP_ERROR,800,-0.00605
vib_normal_0hp,IMP_INTERP_ERROR,801,0.020444
vib_normal_0hp,IMP_INTERP_ERROR,802,0.014429
vib_normal_0hp,IMP_INTERP_ERROR,803,0.008414
vib_normal_0hp,IMP_INTERP_ERROR,804,0.002399
vib_normal_0hp,IMP_INTERP_ERROR,805,-0.003616
vib_normal_0hp,IMP_INTERP_ERROR,806,-0.009631
vib_normal_0hp,IMP_INTERP_ERROR,807,-0.015646
vib_normal_0hp,IMP_INTERP_ERROR,808,-0.064775
vib_normal_0hp,IMP_INTERP_ERROR,809,-0.113904
vib_normal_0hp,IMP_INTERP_ERROR,810,-0.116616
vib_normal_0hp,IMP_INTERP_ERROR,811,-0.0752407
vib_normal_0hp,IMP_INTERP_ERROR,812,-0.0338653
vib_normal_0hp,IMP_INTERP_ERROR,813,0.00751
vib_normal_0hp,IMP_INTERP_ERROR,814,0.0198705
vib_normal_0hp,IMP_INTERP_ERROR,815,0.032231
vib_normal_0hp,IMP_INTERP_ERROR,816,0.0445915
