signal,method,bin,norm_freq,magnitude
vib_inner_race_007,ORIGINAL,35,0.0683594,1.49433
vib_inner_race_007,ORIGINAL,36,0.0703125,0.39161
vib_inner_race_007,ORIGINAL,37,0.0722656,1.64626
vib_inner_race_007,ORIGINAL,38,0.0742188,0.300428
vib_inner_race_007,ORIGINAL,39,0.0761719,1.30624
vib_inner_race_007,ORIGINAL,40,0.078125,3.64103
vib_inner_race_007,ORIGINAL,41,0.0800781,0.639593
vib_inner_race_007,ORIGINAL,42,0.0820312,1.6166
vib_inner_race_007,ORIGINAL,43,0.0839844,4.11864
vib_inner_race_007,ORIGINAL,44,0.0859375,3.36344
vib_inner_race_007,ORIGINAL,45,0.0878906,1.48925
vib_inner_race_007,ORIGINAL,46,0.0898438,1.8254
vib_inner_race_007,ORIGINAL,47,0.0917969,4.38122
vib_inner_race_007,ORIGINAL,48,0.09375,9.14045
vib_inner_race_007,ORIGINAL,49,0.0957031,9.5243
vib_inner_race_007,ORIGINAL,50,0.0976562,8.03433
vib_inner_race_007,ORIGINAL,51,0.0996094,9.73849
vib_inner_race_007,ORIGINAL,52,0.101562,5.07524
vib_inner_race_007,ORIGINAL,53,0.103516,8.02278
vib_inner_race_007,ORIGINAL,54,0.105469,12.3995
vib_inner_race_007,ORIGINAL,55,0.107422,5.2897
vib_inner_race_007,ORIGINAL,56,0.109375,15.5648
vib_inner_race_007,ORIGINAL,57,0.111328,10.6714
vib_inner_race_007,ORIGINAL,58,0.113281,2.01952
vib_inner_race_007,ORIGINAL,59,0.115234,4.60713
vib_inner_race_007,ORIGINAL,60,0.117188,6.25663
vib_inner_race_007,ORIGINAL,61,0.119141,5.79816
vib_inner_race_007,ORIGINAL,62,0.121094,2.53353
vib_inner_race_007,ORIGINAL,63,0.123047,12.8164
vib_inner_race_007,ORIGINAL,64,0.125,3.73903
vib_inner_race_007,ORIGINAL,65,0.126953,2.29677
vib_inner_race_007,ORIGINAL,66,0.128906,1.51145
vib_inner_race_007,ORIGINAL,67,0.130859,6.98019
vib_inner_race_007,ORIGINAL,68,0.132812,4.64067
vib_inner_race_007,ORIGINAL,69,0.134766,1.88286
vib_inner_race_007,ORIGINAL,70,0.136719,4.51853
vib_inner_race_007,ORIGINAL,71,0.138672,1.64697
vib_inner_race_007,ORIGINAL,72,0.140625,2.19649
vib_inner_race_007,ORIGINAL,73,0.142578,1.61397
vib_inner_race_007,ORIGINAL,74,0.144531,6.37277
vib_inner_race_007,ORIGINAL,75,0.146484,2.48771
vib_inner_race_007,ORIGINAL,76,0.148438,2.3772
vib_inner_race_007,ORIGINAL,77,0.150391,4.02872
vib_inner_race_007,ORIGINAL,78,0.152344,1.06365
vib_inner_race_007,ORIGINAL,79,0.154297,1.12207
vib_inner_race_007,ORIGINAL,80,0.15625,1.4149
vib_inner_race_007,ORIGINAL,81,0.158203,6.41489
vib_inner_race_007,ORIGINAL,82,0.160156,3.92479
vib_inner_race_007,ORIGINAL,83,0.162109,3.75151
vib_inner_race_007,ORIGINAL,84,0.164062,9.61097
vib_inner_race_007,ORIGINAL,85,0.166016,3.07953
vib_inner_race_007,ORIGINAL,86,0.167969,0.754943
vib_inner_race_007,ORIGINAL,87,0.169922,1.30236
vib_inner_race_007,ORIGINAL,88,0.171875,1.71975
vib_inner_race_007,ORIGINAL,89,0.173828,1.23011
vib_inner_race_007,ORIGINAL,90,0.175781,0.628272
vib_inner_race_007,ORIGINAL,91,0.177734,1.89457
vib_inner_race_007,ORIGINAL,92,0.179688,1.52152
vib_inner_race_007,ORIGINAL,93,0.181641,0.733054
vib_inner_race_007,ORIGINAL,94,0.183594,1.1346
vib_inner_race_007,ORIGINAL,95,0.185547,4.52891
vib_inner_race_007,ORIGINAL,96,0.1875,3.61873
vib_inner_race_007,ORIGINAL,97,0.189453,3.37545
vib_inner_race_007,ORIGINAL,98,0.191406,3.98822
vib_inner_race_007,ORIGINAL,99,0.193359,1.14072
vib_inner_race_007,ORIGINAL,100,0.195312,1.01756
vib_inner_race_007,ORIGINAL,101,0.197266,4.63213
vib_inner_race_007,ORIGINAL,102,0.199219,6.52927
vib_inner_race_007,ORIGINAL,103,0.201172,8.65321
vib_inner_race_007,ORIGINAL,104,0.203125,11.6249
vib_inner_race_007,ORIGINAL,105,0.205078,14.9099
vib_inner_race_007,ORIGINAL,106,0.207031,12.0291
vib_inner_race_007,ORIGINAL,107,0.208984,1.75811
vib_inner_race_007,ORIGINAL,108,0.210938,8.83212
vib_inner_race_007,ORIGINAL,109,0.212891,5.82816
vib_inner_race_007,ORIGINAL,110,0.214844,5.15372
vib_inner_race_007,ORIGINAL,111,0.216797,19.9171
vib_inner_race_007,ORIGINAL,112,0.21875,15.015
vib_inner_race_007,ORIGINAL,113,0.220703,12.1522
vib_inner_race_007,ORIGINAL,114,0.222656,1.46351
vib_inner_race_007,ORIGINAL,115,0.224609,8.3416
vib_inner_race_007,ORIGINAL,116,0.226562,15.3183
vib_inner_race_007,ORIGINAL,117,0.228516,13.5981
vib_inner_race_007,ORIGINAL,118,0.230469,17.3417
vib_inner_race_007,ORIGINAL,119,0.232422,15.4661
vib_inner_race_007,ORIGINAL,120,0.234375,9.24351
vib_inner_race_007,ORIGINAL,121,0.236328,10.693
vib_inner_race_007,ORIGINAL,122,0.238281,18.052
vib_inner_race_007,ORIGINAL,123,0.240234,20.7651
vib_inner_race_007,ORIGINAL,124,0.242188,13.4632
vib_inner_race_007,ORIGINAL,125,0.244141,10.912
vib_inner_race_007,ORIGINAL,126,0.246094,9.0441
vib_inner_race_007,ORIGINAL,127,0.248047,5.57397
vib_inner_race_007,ORIGINAL,128,0.25,0.68202
vib_inner_race_007,ORIGINAL,129,0.251953,5.39565
vib_inner_race_007,ORIGINAL,130,0.253906,3.11299
vib_inner_race_007,ORIGINAL,131,0.255859,6.10979
vib_inner_race_007,ORIGINAL,132,0.257812,2.04239
vib_inner_race_007,ORIGINAL,133,0.259766,2.75165
vib_inner_race_007,ORIGINAL,134,0.261719,3.64851
vib_inner_race_007,ORIGINAL,135,0.263672,1.83
vib_inner_race_007,ORIGINAL,136,0.265625,3.59468
vib_inner_race_007,ORIGINAL,137,0.267578,1.45559
vib_inner_race_007,ORIGINAL,138,0.269531,2.95608
vib_inner_race_007,ORIGINAL,139,0.271484,12.1297
vib_inner_race_007,ORIGINAL,140,0.273438,4.13319
vib_inner_race_007,ORIGINAL,141,0.275391,4.71604
vib_inner_race_007,ORIGINAL,142,0.277344,4.67955
vib_inner_race_007,ORIGINAL,143,0.279297,7.73449
vib_inner_race_007,ORIGINAL,144,0.28125,7.41753
vib_inner_race_007,ORIGINAL,145,0.283203,16.2456
vib_inner_race_007,ORIGINAL,146,0.285156,14.8141
vib_inner_race_007,ORIGINAL,147,0.287109,8.49307
vib_inner_race_007,ORIGINAL,148,0.289062,3.94087
vib_inner_race_007,ORIGINAL,149,0.291016,4.01149
vib_inner_race_007,ORIGINAL,150,0.292969,13.6843
vib_inner_race_007,ORIGINAL,151,0.294922,10.3483
vib_inner_race_007,ORIGINAL,152,0.296875,14.1102
vib_inner_race_007,ORIGINAL,153,0.298828,29.7524
vib_inner_race_007,ORIGINAL,154,0.300781,21.5134
vib_inner_race_007,ORIGINAL,155,0.302734,9.86271
vib_inner_race_007,ORIGINAL,156,0.304688,8.63275
vib_inner_race_007,ORIGINAL,157,0.306641,17.2474
vib_inner_race_007,ORIGINAL,158,0.308594,8.86629
vib_inner_race_007,ORIGINAL,159,0.310547,11.6413
vib_inner_race_007,ORIGINAL,160,0.3125,3.6289
vib_inner_race_007,ORIGINAL,161,0.314453,7.58917
vib_inner_race_007,ORIGINAL,162,0.316406,5.03783
vib_inner_race_007,ORIGINAL,163,0.318359,2.75253
vib_inner_race_007,ORIGINAL,164,0.320312,5.09241
vib_inner_race_007,ORIGINAL,165,0.322266,4.21617
vib_inner_race_007,ORIGINAL,166,0.324219,4.44428
vib_inner_race_007,ORIGINAL,167,0.326172,5.36505
vib_inner_race_007,ORIGINAL,168,0.328125,2.58289
vib_inner_race_007,ORIGINAL,169,0.330078,3.46565
vib_inner_race_007,ORIGINAL,170,0.332031,2.38285
vib_inner_race_007,ORIGINAL,171,0.333984,3.6397
vib_inner_race_007,ORIGINAL,172,0.335938,1.20202
vib_inner_race_007,ORIGINAL,173,0.337891,3.88749
vib_inner_race_007,ORIGINAL,174,0.339844,0.76375
vib_inner_race_007,ORIGINAL,175,0.341797,3.64879
vib_inner_race_007,ORIGINAL,176,0.34375,2.59651
vib_inner_race_007,ORIGINAL,177,0.345703,3.43248
vib_inner_race_007,ORIGINAL,178,0.347656,0.64779
vib_inner_race_007,ORIGINAL,179,0.349609,0.792246
vib_inner_race_007,ORIGINAL,180,0.351562,3.5952
vib_inner_race_007,ORIGINAL,181,0.353516,1.14511
vib_inner_race_007,ORIGINAL,182,0.355469,5.87943
vib_inner_race_007,ORIGINAL,183,0.357422,3.18047
vib_inner_race_007,ORIGINAL,184,0.359375,1.87298
vib_inner_race_007,ORIGINAL,185,0.361328,0.634851
vib_inner_race_007,ORIGINAL,186,0.363281,1.44809
vib_inner_race_007,ORIGINAL,187,0.365234,4.01464
vib_inner_race_007,ORIGINAL,188,0.367188,1.51358
vib_inner_race_007,ORIGINAL,189,0.369141,0.72045
vib_inner_race_007,ORIGINAL,190,0.371094,2.64435
vib_inner_race_007,ORIGINAL,191,0.373047,1.88078
vib_inner_race_007,ORIGINAL,192,0.375,1.28456
vib_inner_race_007,ORIGINAL,193,0.376953,1.73265
vib_inner_race_007,ORIGINAL,194,0.378906,1.75737
vib_inner_race_007,ORIGINAL,195,0.380859,1.79299
vib_inner_race_007,ORIGINAL,196,0.382812,0.581902
vib_inner_race_007,ORIGINAL,197,0.384766,2.93047
vib_inner_race_007,ORIGINAL,198,0.386719,1.21507
vib_inner_race_007,ORIGINAL,199,0.388672,1.5751
vib_inner_race_007,ORIGINAL,200,0.390625,1.49602
vib_inner_race_007,ORIGINAL,201,0.392578,1.37253
vib_inner_race_007,ORIGINAL,202,0.394531,0.784699
vib_inner_race_007,ORIGINAL,203,0.396484,1.03509
vib_inner_race_007,ORIGINAL,204,0.398438,2.45854
vib_inner_race_007,ORIGINAL,205,0.400391,1.69799
vib_inner_race_007,ORIGINAL,206,0.402344,0.238132
vib_inner_race_007,ORIGINAL,207,0.404297,0.363288
vib_inner_race_007,ORIGINAL,208,0.40625,2.44117
vib_inner_race_007,ORIGINAL,209,0.408203,0.0958602
vib_inner_race_007,ORIGINAL,210,0.410156,1.12788
vib_inner_race_007,ORIGINAL,211,0.412109,1.927
vib_inner_race_007,ORIGINAL,212,0.414062,0.251014
vib_inner_race_007,ORIGINAL,213,0.416016,0.195662
vib_inner_race_007,ORIGINAL,214,0.417969,0.477624
vib_inner_race_007,ORIGINAL,215,0.419922,0.873255
vib_inner_race_007,ORIGINAL,216,0.421875,1.09025
vib_inner_race_007,ORIGINAL,217,0.423828,0.921606
vib_inner_race_007,ORIGINAL,218,0.425781,1.78992
vib_inner_race_007,ORIGINAL,219,0.427734,0.756009
vib_inner_race_007,ORIGINAL,220,0.429688,0.483841
vib_inner_race_007,ORIGINAL,221,0.431641,1.50303
vib_inner_race_007,ORIGINAL,222,0.433594,0.788806
vib_inner_race_007,ORIGINAL,223,0.435547,1.23766
vib_inner_race_007,ORIGINAL,224,0.4375,0.491301
vib_inner_race_007,ORIGINAL,225,0.439453,1.66396
vib_inner_race_007,ORIGINAL,226,0.441406,1.72534
vib_inner_race_007,ORIGINAL,227,0.443359,0.566088
vib_inner_race_007,ORIGINAL,228,0.445312,0.739652
vib_inner_race_007,ORIGINAL,229,0.447266,0.781416
vib_inner_race_007,ORIGINAL,230,0.449219,0.615423
vib_inner_race_007,ORIGINAL,231,0.451172,0.937676
vib_inner_race_007,ORIGINAL,232,0.453125,0.791521
vib_inner_race_007,ORIGINAL,233,0.455078,0.442582
vib_inner_race_007,ORIGINAL,234,0.457031,0.331365
vib_inner_race_007,ORIGINAL,235,0.458984,0.254349
vib_inner_race_007,ORIGINAL,236,0.460938,0.121684
vib_inner_race_007,ORIGINAL,237,0.462891,0.0671426
vib_inner_race_007,ORIGINAL,238,0.464844,0.25324
vib_inner_race_007,ORIGINAL,239,0.466797,0.451778
vib_inner_race_007,ORIGINAL,240,0.46875,0.295542
vib_inner_race_007,ORIGINAL,241,0.470703,0.253613
vib_inner_race_007,ORIGINAL,242,0.472656,0.265127
vib_inner_race_007,ORIGINAL,243,0.474609,0.172918
vib_inner_race_007,ORIGINAL,244,0.476562,0.193188
vib_inner_race_007,ORIGINAL,245,0.478516,0.192682
vib_inner_race_007,ORIGINAL,246,0.480469,0.186643
vib_inner_race_007,ORIGINAL,247,0.482422,0.209324
vib_inner_race_007,ORIGINAL,248,0.484375,0.212378
vib_inner_race_007,ORIGINAL,249,0.486328,0.206615
vib_inner_race_007,ORIGINAL,250,0.488281,0.204411
vib_inner_race_007,ORIGINAL,251,0.490234,0.207052
vib_inner_race_007,ORIGINAL,252,0.492188,0.206252
vib_inner_race_007,ORIGINAL,253,0.494141,0.205531
vib_inner_race_007,ORIGINAL,254,0.496094,0.204829
vib_inner_race_007,ORIGINAL,255,0.498047,0.204878
vib_inner_race_007,IMP_INTERP_ERROR,0,0,10.4571
vib_inner_race_007,IMP_INTERP_ERROR,1,0.00195312,2.81346
vib_inner_race_007,IMP_INTERP_ERROR,2,0.00390625,0.801203
vib_inner_race_007,IMP_INTERP_ERROR,3,0.00585938,1.44417
vib_inner_race_007,IMP_INTERP_ERROR,4,0.0078125,1.28887
vib_inner_race_007,IMP_INTERP_ERROR,5,0.00976562,0.97834
vib_inner_race_007,IMP_INTERP_ERROR,6,0.0117188,1.34551
vib_inner_race_007,IMP_INTERP_ERROR,7,0.0136719,4.07009
vib_inner_race_007,IMP_INTERP_ERROR,8,0.015625,2.90187
vib_inner_race_007,IMP_INTERP_ERROR,9,0.0175781,1.38708
vib_inner_race_007,IMP_INTERP_ERROR,10,0.0195312,1.40608
vib_inner_race_007,IMP_INTERP_ERROR,11,0.0214844,2.18956
vib_inner_race_007,IMP_INTERP_ERROR,12,0.0234375,0.503779
vib_inner_race_007,IMP_INTERP_ERROR,13,0.0253906,2.52768
vib_inner_race_007,IMP_INTERP_ERROR,14,0.0273438,2.37054
vib_inner_race_007,IMP_INTERP_ERROR,15,0.0292969,1.25543
vib_inner_race_007,IMP_INTERP_ERROR,16,0.03125,2.82102
vib_inner_race_007,IMP_INTERP_ERROR,17,0.0332031,0.740675
vib_inner_race_007,IMP_INTERP_ERROR,18,0.0351562,2.25903
vib_inner_race_007,IMP_INTERP_ERROR,19,0.0371094,4.45641
vib_inner_race_007,IMP_INTERP_ERROR,20,0.0390625,4.52368
vib_inner_race_007,IMP_INTERP_ERROR,21,0.0410156,2.27101
vib_inner_race_007,IMP_INTERP_ERROR,22,0.0429688,4.49672
vib_inner_race_007,IMP_INTERP_ERROR,23,0.0449219,1.9298
vib_inner_race_007,IMP_INTERP_ERROR,24,0.046875,1.22352
vib_inner_race_007,IMP_INTERP_ERROR,25,0.0488281,3.06007
vib_inner_race_007,IMP_INTERP_ERROR,26,0.0507812,15.4397
vib_inner_race_007,IMP_INTERP_ERROR,27,0.0527344,1.97056
vib_inner_race_007,IMP_INTERP_ERROR,28,0.0546875,1.86388
vib_inner_race_007,IMP_INTERP_ERROR,29,0.0566406,9.53196
vib_inner_race_007,IMP_INTERP_ERROR,30,0.0585938,1.08261
vib_inner_race_007,IMP_INTERP_ERROR,31,0.0605469,2.34548
vib_inner_race_007,IMP_INTERP_ERROR,32,0.0625,4.99101
vib_inner_race_007,IMP_INTERP_ERROR,33,0.0644531,0.998338
vib_inner_race_007,IMP_INTERP_ERROR,34,0.0664062,1.76412
vib_inner_race_007,IMP_INTERP_ERROR,35,0.0683594,0.356497
vib_inner_race_007,IMP_INTERP_ERROR,36,0.0703125,0.312531
vib_inner_race_007,IMP_INTERP_ERROR,37,0.0722656,2.85595
vib_inner_race_007,IMP_INTERP_ERROR,38,0.0742188,2.14245
vib_inner_race_007,IMP_INTERP_ERROR,39,0.0761719,1.87324
vib_inner_race_007,IMP_INTERP_ERROR,40,0.078125,4.41392
vib_inner_race_007,IMP_INTERP_ERROR,41,0.0800781,1.07789
vib_inner_race_007,IMP_INTERP_ERROR,42,0.0820312,0.12322
vib_inner_race_007,IMP_INTERP_ERROR,43,0.0839844,5.15186
vib_inner_race_007,IMP_INTERP_ERROR,44,0.0859375,4.88321
vib_inner_race_007,IMP_INTERP_ERROR,45,0.0878906,1.34713
vib_inner_race_007,IMP_INTERP_ERROR,46,0.0898438,1.45359
vib_inner_race_007,IMP_INTERP_ERROR,47,0.0917969,4.17835
vib_inner_race_007,IMP_INTERP_ERROR,48,0.09375,10.5907
vib_inner_race_007,IMP_INTERP_ERROR,49,0.0957031,8.42285
vib_inner_race_007,IMP_INTERP_ERROR,50,0.0976562,9.69192
vib_inner_race_007,IMP_INTERP_ERROR,51,0.0996094,10.9469
vib_inner_race_007,IMP_INTERP_ERROR,52,0.101562,4.4991
vib_inner_race_007,IMP_INTERP_ERROR,53,0.103516,8.52297
vib_inner_race_007,IMP_INTERP_ERROR,54,0.105469,12.7884
vib_inner_race_007,IMP_INTERP_ERROR,55,0.107422,4.58467
vib_inner_race_007,IMP_INTERP_ERROR,56,0.109375,16.0778
vib_inner_race_007,IMP_INTERP_ERROR,57,0.111328,9.45277
vib_inner_race_007,IMP_INTERP_ERROR,58,0.113281,2.92817
vib_inner_race_007,IMP_INTERP_ERROR,59,0.115234,5.22507
vib_inner_race_007,IMP_INTERP_ERROR,60,0.117188,5.90101
vib_inner_race_007,IMP_INTERP_ERROR,61,0.119141,4.78708
vib_inner_race_007,IMP_INTERP_ERROR,62,0.121094,3.64785
vib_inner_race_007,IMP_INTERP_ERROR,63,0.123047,12.164
vib_inner_race_007,IMP_INTERP_ERROR,64,0.125,4.39189
vib_inner_race_007,IMP_INTERP_ERROR,65,0.126953,4.02048
vib_inner_race_007,IMP_INTERP_ERROR,66,0.128906,3.02302
vib_inner_race_007,IMP_INTERP_ERROR,67,0.130859,6.72486
vib_inner_race_007,IMP_INTERP_ERROR,68,0.132812,3.48871
vib_inner_race_007,IMP_INTERP_ERROR,69,0.134766,3.11197
vib_inner_race_007,IMP_INTERP_ERROR,70,0.136719,3.37777
vib_inner_race_007,IMP_INTERP_ERROR,71,0.138672,3.69042
vib_inner_race_007,IMP_INTERP_ERROR,72,0.140625,5.08914
vib_inner_race_007,IMP_INTERP_ERROR,73,0.142578,4.59121
vib_inner_race_007,IMP_INTERP_ERROR,74,0.144531,6.25372
vib_inner_race_007,IMP_INTERP_ERROR,75,0.146484,2.93465
vib_inner_race_007,IMP_INTERP_ERROR,76,0.148438,3.62025
vib_inner_race_007,IMP_INTERP_ERROR,77,0.150391,3.54852
vib_inner_race_007,IMP_INTERP_ERROR,78,0.152344,2.17076
vib_inner_race_007,IMP_INTERP_ERROR,79,0.154297,1.5521
vib_inner_race_007,IMP_INTERP_ERROR,80,0.15625,0.80234
vib_inner_race_007,IMP_INTERP_ERROR,81,0.158203,7.00077
vib_inner_race_007,IMP_INTERP_ERROR,82,0.160156,3.92171
vib_inner_race_007,IMP_INTERP_ERROR,83,0.162109,3.06377
vib_inner_race_007,IMP_INTERP_ERROR,84,0.164062,10.2482
vib_inner_race_007,IMP_INTERP_ERROR,85,0.166016,2.90383
vib_inner_race_007,IMP_INTERP_ERROR,86,0.167969,0.27062
vib_inner_race_007,IMP_INTERP_ERROR,87,0.169922,1.0263
vib_inner_race_007,IMP_INTERP_ERROR,88,0.171875,2.2863
vib_inner_race_007,IMP_INTERP_ERROR,89,0.173828,0.273769
vib_inner_race_007,IMP_INTERP_ERROR,90,0.175781,0.594503
vib_inner_race_007,IMP_INTERP_ERROR,91,0.177734,2.82252
vib_inner_race_007,IMP_INTERP_ERROR,92,0.179688,1.40904
vib_inner_race_007,IMP_INTERP_ERROR,93,0.181641,2.13176
vib_inner_race_007,IMP_INTERP_ERROR,94,0.183594,1.43289
vib_inner_race_007,IMP_INTERP_ERROR,95,0.185547,4.07092
vib_inner_race_007,IMP_INTERP_ERROR,96,0.1875,3.68337
vib_inner_race_007,IMP_INTERP_ERROR,97,0.189453,2.85777
vib_inner_race_007,IMP_INTERP_ERROR,98,0.191406,3.23354
vib_inner_race_007,IMP_INTERP_ERROR,99,0.193359,1.7729
vib_inner_race_007,IMP_INTERP_ERROR,100,0.195312,1.23756
vib_inner_race_007,IMP_INTERP_ERROR,101,0.197266,5.78948
vib_inner_race_007,IMP_INTERP_ERROR,102,0.199219,6.199
vib_inner_race_007,IMP_INTERP_ERROR,103,0.201172,7.21863
vib_inner_race_007,IMP_INTERP_ERROR,104,0.203125,12.9006
vib_inner_race_007,IMP_INTERP_ERROR,105,0.205078,14.069
vib_inner_race_007,IMP_INTERP_ERROR,106,0.207031,10.7659
vib_inner_race_007,IMP_INTERP_ERROR,107,0.208984,1.20306
vib_inner_race_007,IMP_INTERP_ERROR,108,0.210938,8.19165
vib_inner_race_007,IMP_INTERP_ERROR,109,0.212891,6.70373
vib_inner_race_007,IMP_INTERP_ERROR,110,0.214844,6.2539
vib_inner_race_007,IMP_INTERP_ERROR,111,0.216797,19.5751
vib_inner_race_007,IMP_INTERP_ERROR,112,0.21875,15.3646
vib_inner_race_007,IMP_INTERP_ERROR,113,0.220703,12.5846
vib_inner_race_007,IMP_INTERP_ERROR,114,0.222656,0.67337
vib_inner_race_007,IMP_INTERP_ERROR,115,0.224609,7.70461
vib_inner_race_007,IMP_INTERP_ERROR,116,0.226562,17.1023
vib_inner_race_007,IMP_INTERP_ERROR,117,0.228516,11.9284
vib_inner_race_007,IMP_INTERP_ERROR,118,0.230469,17.0655
vib_inner_race_007,IMP_INTERP_ERROR,119,0.232422,14.8799
vib_inner_race_007,IMP_INTERP_ERROR,120,0.234375,7.36805
vib_inner_race_007,IMP_INTERP_ERROR,121,0.236328,9.21315
vib_inner_race_007,IMP_INTERP_ERROR,122,0.238281,16.4896
vib_inner_race_007,IMP_INTERP_ERROR,123,0.240234,20.4507
vib_inner_race_007,IMP_INTERP_ERROR,124,0.242188,13.4771
vib_inner_race_007,IMP_INTERP_ERROR,125,0.244141,9.61025
vib_inner_race_007,IMP_INTERP_ERROR,126,0.246094,8.54212
vib_inner_race_007,IMP_INTERP_ERROR,127,0.248047,5.42185
vib_inner_race_007,IMP_INTERP_ERROR,128,0.25,1.20553
vib_inner_race_007,IMP_INTERP_ERROR,129,0.251953,4.45574
vib_inner_race_007,IMP_INTERP_ERROR,130,0.253906,3.25864
vib_inner_race_007,IMP_INTERP_ERROR,131,0.255859,5.35323
vib_inner_race_007,IMP_INTERP_ERROR,132,0.257812,2.61045
vib_inner_race_007,IMP_INTERP_ERROR,133,0.259766,3.31521
vib_inner_race_007,IMP_INTERP_ERROR,134,0.261719,2.39073
vib_inner_race_007,IMP_INTERP_ERROR,135,0.263672,2.21465
vib_inner_race_007,IMP_INTERP_ERROR,136,0.265625,4.04068
vib_inner_race_007,IMP_INTERP_ERROR,137,0.267578,2.31889
vib_inner_race_007,IMP_INTERP_ERROR,138,0.269531,3.30685
vib_inner_race_007,IMP_INTERP_ERROR,139,0.271484,11.8214
vib_inner_race_007,IMP_INTERP_ERROR,140,0.273438,4.93319
vib_inner_race_007,IMP_INTERP_ERROR,141,0.275391,4.66553
vib_inner_race_007,IMP_INTERP_ERROR,142,0.277344,3.45357
vib_inner_race_007,IMP_INTERP_ERROR,143,0.279297,7.61323
vib_inner_race_007,IMP_INTERP_ERROR,144,0.28125,5.85894
vib_inner_race_007,IMP_INTERP_ERROR,145,0.283203,14.4463
vib_inner_race_007,IMP_INTERP_ERROR,146,0.285156,14.8967
vib_inner_race_007,IMP_INTERP_ERROR,147,0.287109,10.1868
vib_inner_race_007,IMP_INTERP_ERROR,148,0.289062,5.45836
vib_inner_race_007,IMP_INTERP_ERROR,149,0.291016,5.55964
vib_inner_race_007,IMP_INTERP_ERROR,150,0.292969,12.8498
vib_inner_race_007,IMP_INTERP_ERROR,151,0.294922,9.28906
vib_inner_race_007,IMP_INTERP_ERROR,152,0.296875,15.6039
vib_inner_race_007,IMP_INTERP_ERROR,153,0.298828,27.593
vib_inner_race_007,IMP_INTERP_ERROR,154,0.300781,20.0218
vib_inner_race_007,IMP_INTERP_ERROR,155,0.302734,7.96172
vib_inner_race_007,IMP_INTERP_ERROR,156,0.304688,9.06459
vib_inner_race_007,IMP_INTERP_ERROR,157,0.306641,17.1088
vib_inner_race_007,IMP_INTERP_ERROR,158,0.308594,8.21851
vib_inner_race_007,IMP_INTERP_ERROR,159,0.310547,11.4659
vib_inner_race_007,IMP_INTERP_ERROR,160,0.3125,3.01763
vib_inner_race_007,IMP_INTERP_ERROR,161,0.314453,6.20862
vib_inner_race_007,IMP_INTERP_ERROR,162,0.316406,4.40392
vib_inner_race_007,IMP_INTERP_ERROR,163,0.318359,1.79242
vib_inner_race_007,IMP_INTERP_ERROR,164,0.320312,5.09889
vib_inner_race_007,IMP_INTERP_ERROR,165,0.322266,4.51146
vib_inner_race_007,IMP_INTERP_ERROR,166,0.324219,4.82829
vib_inner_race_007,IMP_INTERP_ERROR,167,0.326172,3.54744
vib_inner_race_007,IMP_INTERP_ERROR,168,0.328125,2.23794
vib_inner_race_007,IMP_INTERP_ERROR,169,0.330078,2.67181
vib_inner_race_007,IMP_INTERP_ERROR,170,0.332031,1.53251
vib_inner_race_007,IMP_INTERP_ERROR,171,0.333984,4.21537
vib_inner_race_007,IMP_INTERP_ERROR,172,0.335938,0.620797
vib_inner_race_007,IMP_INTERP_ERROR,173,0.337891,3.47263
vib_inner_race_007,IMP_INTERP_ERROR,174,0.339844,2.19953
vib_inner_race_007,IMP_INTERP_ERROR,175,0.341797,4.54279
vib_inner_race_007,IMP_INTERP_ERROR,176,0.34375,2.51181
vib_inner_race_007,IMP_INTERP_ERROR,177,0.345703,4.86208
vib_inner_race_007,IMP_INTERP_ERROR,178,0.347656,1.24
vib_inner_race_007,IMP_INTERP_ERROR,179,0.349609,1.33018
vib_inner_race_007,IMP_INTERP_ERROR,180,0.351562,3.39917
vib_inner_race_007,IMP_INTERP_ERROR,181,0.353516,2.11116
vib_inner_race_007,IMP_INTERP_ERROR,182,0.355469,5.3634
vib_inner_race_007,IMP_INTERP_ERROR,183,0.357422,3.71189
vib_inner_race_007,IMP_INTERP_ERROR,184,0.359375,2.9392
vib_inner_race_007,IMP_INTERP_ERROR,185,0.361328,1.29021
vib_inner_race_007,IMP_INTERP_ERROR,186,0.363281,2.9995
vib_inner_race_007,IMP_INTERP_ERROR,187,0.365234,3.23682
vib_inner_race_007,IMP_INTERP_ERROR,188,0.367188,2.21099
vib_inner_race_007,IMP_INTERP_ERROR,189,0.369141,1.7313
vib_inner_race_007,IMP_INTERP_ERROR,190,0.371094,2.95084
vib_inner_race_007,IMP_INTERP_ERROR,191,0.373047,1.93524
vib_inner_race_007,IMP_INTERP_ERROR,192,0.375,1.66119
vib_inner_race_007,IMP_INTERP_ERROR,193,0.376953,1.3311
vib_inner_race_007,IMP_INTERP_ERROR,194,0.378906,2.15951
vib_inner_race_007,IMP_INTERP_ERROR,195,0.380859,2.19917
vib_inner_race_007,IMP_INTERP_ERROR,196,0.382812,1.20939
vib_inner_race_007,IMP_INTERP_ERROR,197,0.384766,3.99318
vib_inner_race_007,IMP_INTERP_ERROR,198,0.386719,2.04166
vib_inner_race_007,IMP_INTERP_ERROR,199,0.388672,2.07234
vib_inner_race_007,IMP_INTERP_ERROR,200,0.390625,0.653084
vib_inner_race_007,IMP_INTERP_ERROR,201,0.392578,1.62077
vib_inner_race_007,IMP_INTERP_ERROR,202,0.394531,1.54289
