method,overload,trial,window_idx,true_label,pred_label,correct,snr_db,spec_corr,class_name
PROPOSED_SPEC,10,3,28,1,1,1,19.59,0.9954,inner_race
PROPOSED_SPEC,10,3,29,1,1,1,20.23,0.9962,inner_race
PROPOSED_SPEC,10,3,30,1,1,1,18.02,0.9942,inner_race
PROPOSED_SPEC,10,3,31,1,1,1,18.95,0.9948,inner_race
PROPOSED_SPEC,10,3,32,1,1,1,21.00,0.9964,inner_race
PROPOSED_SPEC,10,3,33,1,1,1,20.03,0.9953,inner_race
PROPOSED_SPEC,10,3,34,1,1,1,19.48,0.9957,inner_race
PROPOSED_SPEC,10,3,35,1,1,1,18.86,0.9937,inner_race
PROPOSED_SPEC,10,3,36,1,1,1,20.38,0.9960,inner_race
PROPOSED_SPEC,10,3,37,1,1,1,19.94,0.9956,inner_race
PROPOSED_SPEC,10,3,38,2,2,1,16.43,0.9931,ball_fault
PROPOSED_SPEC,10,3,39,2,2,1,15.82,0.9936,ball_fault
PROPOSED_SPEC,10,3,40,2,2,1,15.05,0.9907,ball_fault
PROPOSED_SPEC,10,3,41,2,2,1,16.11,0.9920,ball_fault
PROPOSED_SPEC,10,3,42,2,2,1,15.46,0.9904,ball_fault
PROPOSED_SPEC,10,3,43,2,2,1,16.27,0.9924,ball_fault
PROPOSED_SPEC,10,3,44,2,2,1,15.56,0.9919,ball_fault
PROPOSED_SPEC,10,3,45,2,2,1,16.17,0.9923,ball_fault
PROPOSED_SPEC,10,3,46,2,2,1,16.06,0.9914,ball_fault
PROPOSED_SPEC,10,3,47,2,2,1,13.67,0.9881,ball_fault
PROPOSED_SPEC,10,3,48,2,2,1,13.73,0.9861,ball_fault
PROPOSED_SPEC,10,3,49,2,2,1,13.95,0.9878,ball_fault
PROPOSED_SPEC,10,3,50,2,2,1,16.06,0.9916,ball_fault
PROPOSED_SPEC,10,3,51,2,2,1,16.52,0.9939,ball_fault
PROPOSED_SPEC,10,3,52,2,2,1,16.32,0.9930,ball_fault
PROPOSED_SPEC,10,3,53,2,2,1,17.57,0.9941,ball_fault
PROPOSED_SPEC,10,3,54,2,2,1,16.35,0.9918,ball_fault
PROPOSED_SPEC,10,3,55,2,2,1,15.45,0.9923,ball_fault
PROPOSED_SPEC,10,3,56,2,2,1,16.46,0.9941,ball_fault
PROPOSED_SPEC,10,4,0,0,0,1,30.63,0.9997,normal
PROPOSED_SPEC,10,4,1,0,0,1,30.49,0.9998,normal
PROPOSED_SPEC,10,4,2,0,0,1,30.93,0.9998,normal
PROPOSED_SPEC,10,4,3,0,0,1,30.25,0.9997,normal
PROPOSED_SPEC,10,4,4,0,0,1,31.01,0.9998,normal
PROPOSED_SPEC,10,4,5,0,0,1,31.59,0.9998,normal
PROPOSED_SPEC,10,4,6,0,0,1,31.58,0.9998,normal
PROPOSED_SPEC,10,4,7,0,0,1,30.26,0.9997,normal
PROPOSED_SPEC,10,4,8,0,0,1,30.96,0.9998,normal
PROPOSED_SPEC,10,4,9,0,0,1,32.08,0.9999,normal
PROPOSED_SPEC,10,4,10,0,0,1,29.42,0.9997,normal
PROPOSED_SPEC,10,4,11,0,0,1,31.37,0.9998,normal
PROPOSED_SPEC,10,4,12,0,0,1,32.86,0.9999,normal
PROPOSED_SPEC,10,4,13,0,0,1,29.96,0.9997,normal
PROPOSED_SPEC,10,4,14,0,0,1,29.40,0.9997,normal
PROPOSED_SPEC,10,4,15,0,0,1,31.18,0.9998,normal
PROPOSED_SPEC,10,4,16,0,0,1,31.22,0.9998,normal
PROPOSED_SPEC,10,4,17,0,0,1,31.31,0.9998,normal
PROPOSED_SPEC,10,4,18,0,0,1,30.59,0.9997,normal
PROPOSED_SPEC,10,4,19,1,1,1,18.75,0.9938,inner_race
PROPOSED_SPEC,10,4,20,1,1,1,19.75,0.9955,inner_race
PROPOSED_SPEC,10,4,21,1,1,1,19.99,0.9960,inner_race
PROPOSED_SPEC,10,4,22,1,1,1,19.86,0.9964,inner_race
PROPOSED_SPEC,10,4,23,1,1,1,21.12,0.9969,inner_race
PROPOSED_SPEC,10,4,24,1,1,1,19.54,0.9949,inner_race
PROPOSED_SPEC,10,4,25,1,1,1,18.32,0.9935,inner_race
PROPOSED_SPEC,10,4,26,1,1,1,19.33,0.9955,inner_race
PROPOSED_SPEC,10,4,27,1,1,1,18.79,0.9942,inner_race
PROPOSED_SPEC,10,4,28,1,1,1,19.72,0.9954,inner_race
PROPOSED_SPEC,10,4,29,1,1,1,20.19,0.9962,inner_race
PROPOSED_SPEC,10,4,30,1,1,1,18.12,0.9943,inner_race
PROPOSED_SPEC,10,4,31,1,1,1,18.46,0.9943,inner_race
PROPOSED_SPEC,10,4,32,1,1,1,21.11,0.9965,inner_race
PROPOSED_SPEC,10,4,33,1,1,1,20.01,0.9953,inner_race
PROPOSED_SPEC,10,4,34,1,1,1,19.26,0.9955,inner_race
PROPOSED_SPEC,10,4,35,1,1,1,18.86,0.9937,inner_race
PROPOSED_SPEC,10,4,36,1,1,1,20.14,0.9958,inner_race
PROPOSED_SPEC,10,4,37,1,1,1,19.59,0.9952,inner_race
PROPOSED_SPEC,10,4,38,2,2,1,16.46,0.9929,ball_fault
PROPOSED_SPEC,10,4,39,2,2,1,15.87,0.9936,ball_fault
PROPOSED_SPEC,10,4,40,2,2,1,15.14,0.9906,ball_fault
PROPOSED_SPEC,10,4,41,2,2,1,15.90,0.9915,ball_fault
PROPOSED_SPEC,10,4,42,2,2,1,15.47,0.9902,ball_fault
PROPOSED_SPEC,10,4,43,2,2,1,16.34,0.9925,ball_fault
PROPOSED_SPEC,10,4,44,2,2,1,15.74,0.9920,ball_fault
PROPOSED_SPEC,10,4,45,2,2,1,15.79,0.9915,ball_fault
PROPOSED_SPEC,10,4,46,2,2,1,16.11,0.9916,ball_fault
PROPOSED_SPEC,10,4,47,2,2,1,13.71,0.9881,ball_fault
PROPOSED_SPEC,10,4,48,2,2,1,13.74,0.9864,ball_fault
PROPOSED_SPEC,10,4,49,2,2,1,13.95,0.9878,ball_fault
PROPOSED_SPEC,10,4,50,2,2,1,15.52,0.9911,ball_fault
PROPOSED_SPEC,10,4,51,2,2,1,16.26,0.9929,ball_fault
PROPOSED_SPEC,10,4,52,2,2,1,16.32,0.9930,ball_fault
PROPOSED_SPEC,10,4,53,2,2,1,17.93,0.9946,ball_fault
PROPOSED_SPEC,10,4,54,2,2,1,16.55,0.9926,ball_fault
PROPOSED_SPEC,10,4,55,2,2,1,15.45,0.9923,ball_fault
PROPOSED_SPEC,10,4,56,2,2,1,16.36,0.9938,ball_fault
PROPOSED_SPEC,20,0,0,0,0,1,27.65,0.9996,normal
PROPOSED_SPEC,20,0,1,0,0,1,27.02,0.9995,normal
PROPOSED_SPEC,20,0,2,0,0,1,27.78,0.9995,normal
PROPOSED_SPEC,20,0,3,0,0,1,26.96,0.9995,normal
PROPOSED_SPEC,20,0,4,0,0,1,27.42,0.9995,normal
PROPOSED_SPEC,20,0,5,0,0,1,28.13,0.9996,normal
PROPOSED_SPEC,20,0,6,0,0,1,28.05,0.9996,normal
PROPOSED_SPEC,20,0,7,0,0,1,27.03,0.9993,normal
PROPOSED_SPEC,20,0,8,0,0,1,27.47,0.9995,normal
PROPOSED_SPEC,20,0,9,0,0,1,27.87,0.9996,normal
PROPOSED_SPEC,20,0,10,0,0,1,25.79,0.9993,normal
PROPOSED_SPEC,20,0,11,0,0,1,26.82,0.9994,normal
PROPOSED_SPEC,20,0,12,0,0,1,27.56,0.9994,normal
PROPOSED_SPEC,20,0,13,0,0,1,27.03,0.9995,normal
PROPOSED_SPEC,20,0,14,0,0,1,26.12,0.9993,normal
PROPOSED_SPEC,20,0,15,0,0,1,27.55,0.9995,normal
PROPOSED_SPEC,20,0,16,0,0,1,27.69,0.9996,normal
PROPOSED_SPEC,20,0,17,0,0,1,27.05,0.9995,normal
PROPOSED_SPEC,20,0,18,0,0,1,26.31,0.9993,normal
PROPOSED_SPEC,20,0,19,1,1,1,14.50,0.9847,inner_race
PROPOSED_SPEC,20,0,20,1,1,1,15.39,0.9885,inner_race
PROPOSED_SPEC,20,0,21,1,1,1,16.49,0.9907,inner_race
PROPOSED_SPEC,20,0,22,1,1,1,15.97,0.9906,inner_race
PROPOSED_SPEC,20,0,23,1,1,1,16.43,0.9899,inner_race
PROPOSED_SPEC,20,0,24,1,1,1,16.27,0.9895,inner_race
PROPOSED_SPEC,20,0,25,1,1,1,14.71,0.9865,inner_race
PROPOSED_SPEC,20,0,26,1,1,1,15.32,0.9883,inner_race
PROPOSED_SPEC,20,0,27,1,1,1,15.93,0.9894,inner_race
PROPOSED_SPEC,20,0,28,1,1,1,16.14,0.9908,inner_race
PROPOSED_SPEC,20,0,29,1,1,1,16.26,0.9915,inner_race
PROPOSED_SPEC,20,0,30,1,1,1,14.76,0.9862,inner_race
PROPOSED_SPEC,20,0,31,1,1,1,14.97,0.9863,inner_race
PROPOSED_SPEC,20,0,32,1,1,1,16.64,0.9909,inner_race
PROPOSED_SPEC,20,0,33,1,1,1,15.84,0.9883,inner_race
PROPOSED_SPEC,20,0,34,1,1,1,14.83,0.9867,inner_race
PROPOSED_SPEC,20,0,35,1,1,1,15.72,0.9868,inner_race
PROPOSED_SPEC,20,0,36,1,1,1,16.63,0.9911,inner_race
PROPOSED_SPEC,20,0,37,1,1,1,15.78,0.9888,inner_race
PROPOSED_SPEC,20,0,38,2,2,1,12.24,0.9796,ball_fault
PROPOSED_SPEC,20,0,39,2,2,1,11.91,0.9814,ball_fault
PROPOSED_SPEC,20,0,40,2,2,1,11.96,0.9806,ball_fault
PROPOSED_SPEC,20,0,41,2,2,1,12.10,0.9815,ball_fault
PROPOSED_SPEC,20,0,42,2,2,1,11.58,0.9768,ball_fault
PROPOSED_SPEC,20,0,43,2,2,1,13.05,0.9849,ball_fault
PROPOSED_SPEC,20,0,44,2,2,1,11.94,0.9818,ball_fault
PROPOSED_SPEC,20,0,45,2,2,1,12.09,0.9799,ball_fault
PROPOSED_SPEC,20,0,46,2,2,1,12.53,0.9777,ball_fault
PROPOSED_SPEC,20,0,47,2,2,1,11.31,0.9778,ball_fault
PROPOSED_SPEC,20,0,48,2,2,1,11.10,0.9759,ball_fault
PROPOSED_SPEC,20,0,49,2,2,1,11.47,0.9785,ball_fault
PROPOSED_SPEC,20,0,50,2,2,1,13.77,0.9874,ball_fault
PROPOSED_SPEC,20,0,51,2,2,1,13.54,0.9855,ball_fault
PROPOSED_SPEC,20,0,52,2,2,1,12.47,0.9817,ball_fault
PROPOSED_SPEC,20,0,53,2,2,1,13.07,0.9832,ball_fault
PROPOSED_SPEC,20,0,54,2,2,1,13.30,0.9842,ball_fault
PROPOSED_SPEC,20,0,55,2,2,1,10.80,0.9791,ball_fault
PROPOSED_SPEC,20,0,56,2,2,1,13.21,0.9869,ball_fault
PROPOSED_SPEC,20,1,0,0,0,1,27.65,0.9996,normal
PROPOSED_SPEC,20,1,1,0,0,1,27.04,0.9995,normal
PROPOSED_SPEC,20,1,2,0,0,1,27.95,0.9995,normal
PROPOSED_SPEC,20,1,3,0,0,1,27.15,0.9995,normal
PROPOSED_SPEC,20,1,4,0,0,1,27.55,0.9995,normal
PROPOSED_SPEC,20,1,5,0,0,1,28.62,0.9997,normal
PROPOSED_SPEC,20,1,6,0,0,1,28.35,0.9996,normal
PROPOSED_SPEC,20,1,7,0,0,1,26.95,0.9993,normal
PROPOSED_SPEC,20,1,8,0,0,1,27.38,0.9995,normal
PROPOSED_SPEC,20,1,9,0,0,1,27.87,0.9996,normal
PROPOSED_SPEC,20,1,10,0,0,1,25.88,0.9993,normal
PROPOSED_SPEC,20,1,11,0,0,1,26.61,0.9993,normal
PROPOSED_SPEC,20,1,12,0,0,1,27.62,0.9995,normal
PROPOSED_SPEC,20,1,13,0,0,1,26.95,0.9995,normal
PROPOSED_SPEC,20,1,14,0,0,1,26.22,0.9994,normal
PROPOSED_SPEC,20,1,15,0,0,1,27.76,0.9995,normal
PROPOSED_SPEC,20,1,16,0,0,1,27.71,0.9996,normal
PROPOSED_SPEC,20,1,17,0,0,1,27.12,0.9995,normal
PROPOSED_SPEC,20,1,18,0,0,1,26.31,0.9993,normal
PROPOSED_SPEC,20,1,19,1,1,1,14.83,0.9854,inner_race
PROPOSED_SPEC,20,1,20,1,1,1,15.65,0.9888,inner_race
PROPOSED_SPEC,20,1,21,1,1,1,16.75,0.9913,inner_race
PROPOSED_SPEC,20,1,22,1,1,1,16.10,0.9910,inner_race
PROPOSED_SPEC,20,1,23,1,1,1,17.00,0.9914,inner_race
PROPOSED_SPEC,20,1,24,1,1,1,16.29,0.9896,inner_race
PROPOSED_SPEC,20,1,25,1,1,1,14.71,0.9865,inner_race
PROPOSED_SPEC,20,1,26,1,1,1,15.21,0.9875,inner_race
PROPOSED_SPEC,20,1,27,1,1,1,15.83,0.9891,inner_race
PROPOSED_SPEC,20,1,28,1,1,1,16.14,0.9908,inner_race
PROPOSED_SPEC,20,1,29,1,1,1,16.24,0.9916,inner_race
PROPOSED_SPEC,20,1,30,1,1,1,14.74,0.9857,inner_race
PROPOSED_SPEC,20,1,31,1,1,1,15.18,0.9874,inner_race
PROPOSED_SPEC,20,1,32,1,1,1,16.41,0.9905,inner_race
PROPOSED_SPEC,20,1,33,1,1,1,15.74,0.9882,inner_race
PROPOSED_SPEC,20,1,34,1,1,1,15.29,0.9874,inner_race
PROPOSED_SPEC,20,1,35,1,1,1,16.17,0.9876,inner_race
PROPOSED_SPEC,20,1,36,1,1,1,16.42,0.9903,inner_race
PROPOSED_SPEC,20,1,37,1,1,1,15.95,0.9887,inner_race
PROPOSED_SPEC,20,1,38,2,2,1,12.50,0.9819,ball_fault
PROPOSED_SPEC,20,1,39,2,2,1,12.16,0.9834,ball_fault
PROPOSED_SPEC,20,1,40,2,2,1,12.22,0.9817,ball_fault
PROPOSED_SPEC,20,1,41,2,2,1,12.36,0.9816,ball_fault
PROPOSED_SPEC,20,1,42,2,2,1,11.51,0.9763,ball_fault
PROPOSED_SPEC,20,1,43,2,2,1,13.12,0.9852,ball_fault
PROPOSED_SPEC,20,1,44,2,2,1,11.93,0.9819,ball_fault
PROPOSED_SPEC,20,1,45,2,2,1,11.91,0.9784,ball_fault
PROPOSED_SPEC,20,1,46,2,2,1,12.61,0.9789,ball_fault
PROPOSED_SPEC,20,1,47,2,2,1,11.21,0.9765,ball_fault
PROPOSED_SPEC,20,1,48,2,2,1,11.28,0.9755,ball_fault
PROPOSED_SPEC,20,1,49,2,2,1,11.43,0.9783,ball_fault
PROPOSED_SPEC,20,1,50,2,2,1,12.98,0.9846,ball_fault
PROPOSED_SPEC,20,1,51,2,2,1,13.45,0.9862,ball_fault
PROPOSED_SPEC,20,1,52,2,2,1,12.37,0.9808,ball_fault
PROPOSED_SPEC,20,1,53,2,2,1,13.07,0.9832,ball_fault
PROPOSED_SPEC,20,1,54,2,2,1,13.32,0.9843,ball_fault
PROPOSED_SPEC,20,1,55,2,2,1,10.83,0.9783,ball_fault
PROPOSED_SPEC,20,1,56,2,2,1,13.21,0.9869,ball_fault
PROPOSED_SPEC,20,2,0,0,0,1,27.64,0.9996,normal
PROPOSED_SPEC,20,2,1,0,0,1,27.11,0.9995,normal
PROPOSED_SPEC,20,2,2,0,0,1,27.35,0.9994,normal
PROPOSED_SPEC,20,2,3,0,0,1,26.99,0.9995,normal
PROPOSED_SPEC,20,2,4,0,0,1,27.38,0.9995,normal
PROPOSED_SPEC,20,2,5,0,0,1,28.03,0.9996,normal
PROPOSED_SPEC,20,2,6,0,0,1,27.86,0.9995,normal
PROPOSED_SPEC,20,2,7,0,0,1,27.03,0.9993,normal
PROPOSED_SPEC,20,2,8,0,0,1,27.33,0.9995,normal
PROPOSED_SPEC,20,2,9,0,0,1,27.92,0.9996,normal
PROPOSED_SPEC,20,2,10,0,0,1,25.80,0.9993,normal
PROPOSED_SPEC,20,2,11,0,0,1,26.69,0.9994,normal
PROPOSED_SPEC,20,2,12,0,0,1,27.59,0.9995,normal
PROPOSED_SPEC,20,2,13,0,0,1,26.74,0.9995,normal
PROPOSED_SPEC,20,2,14,0,0,1,25.93,0.9993,normal
PROPOSED_SPEC,20,2,15,0,0,1,27.63,0.9995,normal
PROPOSED_SPEC,20,2,16,0,0,1,27.69,0.9996,normal
PROPOSED_SPEC,20,2,17,0,0,1,27.18,0.9995,normal
PROPOSED_SPEC,20,2,18,0,0,1,26.25,0.9993,normal
PROPOSED_SPEC,20,2,19,1,1,1,14.28,0.9841,inner_race
PROPOSED_SPEC,20,2,20,1,1,1,15.40,0.9887,inner_race
PROPOSED_SPEC,20,2,21,1,1,1,16.47,0.9908,inner_race
PROPOSED_SPEC,20,2,22,1,1,1,15.97,0.9906,inner_race
PROPOSED_SPEC,20,2,23,1,1,1,16.64,0.9906,inner_race
PROPOSED_SPEC,20,2,24,1,1,1,16.32,0.9901,inner_race
PROPOSED_SPEC,20,2,25,1,1,1,15.01,0.9873,inner_race
PROPOSED_SPEC,20,2,26,1,1,1,15.35,0.9885,inner_race
PROPOSED_SPEC,20,2,27,1,1,1,15.83,0.9891,inner_race
PROPOSED_SPEC,20,2,28,1,1,1,16.20,0.9906,inner_race
PROPOSED_SPEC,20,2,29,1,1,1,16.13,0.9913,inner_race
PROPOSED_SPEC,20,2,30,1,1,1,14.51,0.9846,inner_race
PROPOSED_SPEC,20,2,31,1,1,1,14.56,0.9842,inner_race
PROPOSED_SPEC,20,2,32,1,1,1,16.41,0.9905,inner_race
PROPOSED_SPEC,20,2,33,1,1,1,15.64,0.9879,inner_race
PROPOSED_SPEC,20,2,34,1,1,1,15.08,0.9862,inner_race
PROPOSED_SPEC,20,2,35,1,1,1,15.82,0.9865,inner_race
PROPOSED_SPEC,20,2,36,1,1,1,16.63,0.9911,inner_race
PROPOSED_SPEC,20,2,37,1,1,1,15.60,0.9878,inner_race
PROPOSED_SPEC,20,2,38,2,2,1,12.40,0.9806,ball_fault
PROPOSED_SPEC,20,2,39,2,2,1,11.82,0.9821,ball_fault
PROPOSED_SPEC,20,2,40,2,2,1,12.05,0.9813,ball_fault
PROPOSED_SPEC,20,2,41,2,2,1,12.05,0.9810,ball_fault
PROPOSED_SPEC,20,2,42,2,2,1,11.45,0.9756,ball_fault
PROPOSED_SPEC,20,2,43,2,2,1,13.32,0.9855,ball_fault
PROPOSED_SPEC,20,2,44,2,2,1,12.35,0.9831,ball_fault
PROPOSED_SPEC,20,2,45,2,2,1,11.91,0.9784,ball_fault
PROPOSED_SPEC,20,2,46,2,2,1,12.53,0.9777,ball_fault
PROPOSED_SPEC,20,2,47,2,2,1,11.14,0.9754,ball_fault
PROPOSED_SPEC,20,2,48,2,2,1,11.21,0.9756,ball_fault
PROPOSED_SPEC,20,2,49,2,2,1,11.50,0.9787,ball_fault
PROPOSED_SPEC,20,2,50,2,2,1,13.50,0.9865,ball_fault
PROPOSED_SPEC,20,2,51,2,2,1,13.71,0.9869,ball_fault
PROPOSED_SPEC,20,2,52,2,2,1,12.37,0.9808,ball_fault
PROPOSED_SPEC,20,2,53,2,2,1,13.44,0.9841,ball_fault
PROPOSED_SPEC,20,2,54,2,2,1,13.50,0.9853,ball_fault
PROPOSED_SPEC,20,2,55,2,2,1,10.90,0.9789,ball_fault
PROPOSED_SPEC,20,2,56,2,2,1,13.13,0.9866,ball_fault
PROPOSED_SPEC,20,3,0,0,0,1,27.65,0.9996,normal
PROPOSED_SPEC,20,3,1,0,0,1,27.02,0.9995,normal
PROPOSED_SPEC,20,3,2,0,0,1,27.47,0.9995,normal
PROPOSED_SPEC,20,3,3,0,0,1,26.96,0.9995,normal
PROPOSED_SPEC,20,3,4,0,0,1,27.38,0.9995,normal
PROPOSED_SPEC,20,3,5,0,0,1,28.12,0.9996,normal
PROPOSED_SPEC,20,3,6,0,0,1,27.81,0.9995,normal
PROPOSED_SPEC,20,3,7,0,0,1,26.95,0.9993,normal
PROPOSED_SPEC,20,3,8,0,0,1,27.42,0.9995,normal
PROPOSED_SPEC,20,3,9,0,0,1,27.92,0.9996,normal
PROPOSED_SPEC,20,3,10,0,0,1,25.96,0.9993,normal
PROPOSED_SPEC,20,3,11,0,0,1,26.75,0.9994,normal
PROPOSED_SPEC,20,3,12,0,0,1,27.72,0.9995,normal
PROPOSED_SPEC,20,3,13,0,0,1,26.75,0.9995,normal
PROPOSED_SPEC,20,3,14,0,0,1,26.11,0.9993,normal
PROPOSED_SPEC,20,3,15,0,0,1,27.63,0.9995,normal
PROPOSED_SPEC,20,3,16,0,0,1,27.69,0.9996,normal
PROPOSED_SPEC,20,3,17,0,0,1,27.05,0.9995,normal
PROPOSED_SPEC,20,3,18,0,0,1,26.31,0.9993,normal
PROPOSED_SPEC,20,3,19,1,1,1,14.53,0.9849,inner_race
PROPOSED_SPEC,20,3,20,1,1,1,15.48,0.9887,inner_race
PROPOSED_SPEC,20,3,21,1,1,1,16.53,0.9910,inner_race
PROPOSED_SPEC,20,3,22,1,1,1,16.10,0.9910,inner_race
PROPOSED_SPEC,20,3,23,1,1,1,16.74,0.9908,inner_race
PROPOSED_SPEC,20,3,24,1,1,1,16.59,0.9906,inner_race
PROPOSED_SPEC,20,3,25,1,1,1,15.01,0.9873,inner_race
PROPOSED_SPEC,20,3,26,1,1,1,15.28,0.9883,inner_race
PROPOSED_SPEC,20,3,27,1,1,1,15.83,0.9891,inner_race
PROPOSED_SPEC,20,3,28,1,1,1,16.00,0.9905,inner_race
PROPOSED_SPEC,20,3,29,1,1,1,16.14,0.9911,inner_race
PROPOSED_SPEC,20,3,30,1,1,1,14.79,0.9863,inner_race
PROPOSED_SPEC,20,3,31,1,1,1,15.09,0.9869,inner_race
PROPOSED_SPEC,20,3,32,1,1,1,16.53,0.9911,inner_race
PROPOSED_SPEC,20,3,33,1,1,1,15.74,0.9882,inner_race
PROPOSED_SPEC,20,3,34,1,1,1,15.07,0.9869,inner_race
PROPOSED_SPEC,20,3,35,1,1,1,15.81,0.9869,inner_race
PROPOSED_SPEC,20,3,36,1,1,1,16.42,0.9903,inner_race
PROPOSED_SPEC,20,3,37,1,1,1,15.85,0.9888,inner_race
PROPOSED_SPEC,20,3,38,2,2,1,12.02,0.9808,ball_fault
PROPOSED_SPEC,20,3,39,2,2,1,11.82,0.9821,ball_fault
PROPOSED_SPEC,20,3,40,2,2,1,12.02,0.9812,ball_fault
PROPOSED_SPEC,20,3,41,2,2,1,12.21,0.9811,ball_fault
PROPOSED_SPEC,20,3,42,2,2,1,11.49,0.9752,ball_fault
PROPOSED_SPEC,20,3,43,2,2,1,13.43,0.9859,ball_fault
PROPOSED_SPEC,20,3,44,2,2,1,12.12,0.9825,ball_fault
PROPOSED_SPEC,20,3,45,2,2,1,11.91,0.9784,ball_fault
PROPOSED_SPEC,20,3,46,2,2,1,12.53,0.9777,ball_fault
PROPOSED_SPEC,20,3,47,2,2,1,11.14,0.9754,ball_fault
PROPOSED_SPEC,20,3,48,2,2,1,11.21,0.9756,ball_fault
PROPOSED_SPEC,20,3,49,2,2,1,10.70,0.9738,ball_fault
PROPOSED_SPEC,20,3,50,2,2,1,13.38,0.9861,ball_fault
PROPOSED_SPEC,20,3,51,2,2,1,13.45,0.9855,ball_fault
PROPOSED_SPEC,20,3,52,2,2,1,12.37,0.9808,ball_fault
PROPOSED_SPEC,20,3,53,2,2,1,13.01,0.9836,ball_fault
PROPOSED_SPEC,20,3,54,2,2,1,13.50,0.9845,ball_fault
PROPOSED_SPEC,20,3,55,2,2,1,10.78,0.9772,ball_fault
PROPOSED_SPEC,20,3,56,2,2,1,13.13,0.9866,ball_fault
PROPOSED_SPEC,20,4,0,0,0,1,27.60,0.9996,normal
PROPOSED_SPEC,20,4,1,0,0,1,27.02,0.9995,normal
PROPOSED_SPEC,20,4,2,0,0,1,27.23,0.9994,normal
PROPOSED_SPEC,20,4,3,0,0,1,26.96,0.9995,normal
PROPOSED_SPEC,20,4,4,0,0,1,27.38,0.9995,normal
PROPOSED_SPEC,20,4,5,0,0,1,28.12,0.9996,normal
PROPOSED_SPEC,20,4,6,0,0,1,27.86,0.9995,normal
PROPOSED_SPEC,20,4,7,0,0,1,26.99,0.9993,normal
PROPOSED_SPEC,20,4,8,0,0,1,27.30,0.9994,normal
PROPOSED_SPEC,20,4,9,0,0,1,27.87,0.9996,normal
PROPOSED_SPEC,20,4,10,0,0,1,25.79,0.9993,normal
PROPOSED_SPEC,20,4,11,0,0,1,26.95,0.9994,normal
PROPOSED_SPEC,20,4,12,0,0,1,27.56,0.9994,normal
PROPOSED_SPEC,20,4,13,0,0,1,26.95,0.9995,normal
PROPOSED_SPEC,20,4,14,0,0,1,26.22,0.9994,normal
PROPOSED_SPEC,20,4,15,0,0,1,27.63,0.9995,normal
PROPOSED_SPEC,20,4,16,0,0,1,27.71,0.9996,normal
PROPOSED_SPEC,20,4,17,0,0,1,27.05,0.9995,normal
PROPOSED_SPEC,20,4,18,0,0,1,26.25,0.9993,normal
PROPOSED_SPEC,20,4,19,1,1,1,14.50,0.9847,inner_race
PROPOSED_SPEC,20,4,20,1,1,1,15.39,0.9885,inner_race
PROPOSED_SPEC,20,4,21,1,1,1,16.46,0.9909,inner_race
PROPOSED_SPEC,20,4,22,1,1,1,15.97,0.9906,inner_race
PROPOSED_SPEC,20,4,23,1,1,1,16.75,0.9908,inner_race
PROPOSED_SPEC,20,4,24,1,1,1,16.32,0.9901,inner_race
PROPOSED_SPEC,20,4,25,1,1,1,15.07,0.9873,inner_race
PROPOSED_SPEC,20,4,26,1,1,1,15.43,0.9884,inner_race
PROPOSED_SPEC,20,4,27,1,1,1,15.83,0.9891,inner_race
PROPOSED_SPEC,20,4,28,1,1,1,16.00,0.9905,inner_race
PROPOSED_SPEC,20,4,29,1,1,1,16.26,0.9915,inner_race
PROPOSED_SPEC,20,4,30,1,1,1,14.74,0.9857,inner_race
PROPOSED_SPEC,20,4,31,1,1,1,14.83,0.9853,inner_race
PROPOSED_SPEC,20,4,32,1,1,1,16.63,0.9913,inner_race
PROPOSED_SPEC,20,4,33,1,1,1,15.64,0.9879,inner_race
PROPOSED_SPEC,20,4,34,1,1,1,15.07,0.9869,inner_race
PROPOSED_SPEC,20,4,35,1,1,1,15.76,0.9865,inner_race
PROPOSED_SPEC,20,4,36,1,1,1,16.40,0.9903,inner_race
PROPOSED_SPEC,20,4,37,1,1,1,15.84,0.9889,inner_race
PROPOSED_SPEC,20,4,38,2,2,1,12.24,0.9796,ball_fault
PROPOSED_SPEC,20,4,39,2,2,1,12.15,0.9830,ball_fault
PROPOSED_SPEC,20,4,40,2,2,1,11.94,0.9812,ball_fault
PROPOSED_SPEC,20,4,41,2,2,1,12.05,0.9810,ball_fault
PROPOSED_SPEC,20,4,42,2,2,1,11.53,0.9761,ball_fault
PROPOSED_SPEC,20,4,43,2,2,1,13.17,0.9852,ball_fault
PROPOSED_SPEC,20,4,44,2,2,1,11.84,0.9820,ball_fault
PROPOSED_SPEC,20,4,45,2,2,1,11.91,0.9784,ball_fault
PROPOSED_SPEC,20,4,46,2,2,1,12.53,0.9777,ball_fault
PROPOSED_SPEC,20,4,47,2,2,1,11.11,0.9758,ball_fault
PROPOSED_SPEC,20,4,48,2,2,1,11.09,0.9758,ball_fault
PROPOSED_SPEC,20,4,49,2,2,1,11.37,0.9782,ball_fault
PROPOSED_SPEC,20,4,50,2,2,1,13.42,0.9854,ball_fault
PROPOSED_SPEC,20,4,51,2,2,1,13.45,0.9855,ball_fault
PROPOSED_SPEC,20,4,52,2,2,1,12.37,0.9808,ball_fault
PROPOSED_SPEC,20,4,53,2,2,1,13.24,0.9842,ball_fault
PROPOSED_SPEC,20,4,54,2,2,1,13.37,0.9848,ball_fault
